"refund_id","original_tran_id","refund_time","employee_id","reason","detailed_id","quantity","amount"
1639,40024,"2025-02-25 00:00:00",7,"Defective",107749,"1.000","4.45"
1640,9832,"2025-05-17 00:00:00",47,"Wrong item",26483,"1.000","2.50"
1641,15797,"2025-07-01 00:00:00",18,"Wrong item",42492,"5.000","30.54"
1642,12266,"2025-05-29 00:00:00",28,"Wrong item",33046,"2.000","3.50"
1643,16856,"2025-02-25 00:00:00",46,"Changed mind",45322,"3.000","5.40"
1644,6274,"2025-05-05 00:00:00",40,"Defective",16865,"3.000","12.00"
1645,48101,"2025-05-21 00:00:00",3,"Other",129499,"2.000","3.60"
1646,18103,"2025-04-28 00:00:00",7,"Other",48709,"1.000","8.00"
1647,17217,"2025-01-31 00:00:00",3,"Defective",46315,"3.000","31.50"
1648,10873,"2025-07-05 00:00:00",28,"Wrong item",29279,"1.000","9.50"
1649,12961,"2025-02-14 00:00:00",28,"Defective",34944,"1.000","1.50"
1650,30412,"2025-07-05 00:00:00",47,"Wrong item",81714,"1.000","6.00"
1651,17394,"2025-08-23 00:00:00",47,"Quality/Expired",46799,"4.000","7.60"
1652,8565,"2025-07-17 00:00:00",18,"Quality/Expired",23069,"1.000","20.00"
1653,16157,"2025-05-07 00:00:00",14,"Changed mind",43446,"2.000","9.00"
1654,14861,"2025-03-23 00:00:00",3,"Defective",39990,"3.000","15.00"
1655,32039,"2025-07-18 00:00:00",28,"Changed mind",86141,"1.000","4.75"
1656,8172,"2025-07-05 00:00:00",24,"Defective",22020,"3.000","28.97"
1657,13506,"2025-05-05 00:00:00",18,"Defective",36399,"4.000","102.00"
1658,1637,"2025-03-09 00:00:00",46,"Changed mind",4382,"2.000","3.00"
1659,7736,"2025-05-05 00:00:00",14,"Quality/Expired",20822,"3.000","16.50"
1660,25220,"2025-06-23 00:00:00",3,"Defective",67796,"3.000","30.00"
1661,9634,"2025-02-11 00:00:00",7,"Quality/Expired",25977,"1.000","2.81"
1662,38376,"2025-02-21 00:00:00",3,"Quality/Expired",103301,"2.000","196.86"
1663,45228,"2025-06-19 00:00:00",38,"Changed mind",121749,"1.000","5.00"
1664,4038,"2025-02-12 00:00:00",38,"Wrong item",10849,"2.000","5.00"
1665,19066,"2025-05-18 00:00:00",14,"Quality/Expired",51264,"1.000","2.50"
1666,24479,"2025-08-10 00:00:00",47,"Changed mind",65801,"4.000","8.00"
1667,50000,"2025-05-07 00:00:00",14,"Changed mind",134631,"1.000","4.31"
1668,35525,"2025-03-20 00:00:00",3,"Quality/Expired",95603,"1.000","7.30"
1669,279,"2025-07-21 00:00:00",40,"Wrong item",750,"1.000","11.40"
1670,33075,"2025-07-01 00:00:00",18,"Defective",88980,"2.000","7.00"
1671,12488,"2025-06-12 00:00:00",18,"Defective",33646,"1.000","2.00"
1672,15402,"2025-04-16 00:00:00",47,"Defective",41420,"1.000","4.00"
1673,16872,"2025-08-18 00:00:00",18,"Wrong item",45372,"3.000","12.90"
1674,27333,"2025-08-09 00:00:00",14,"Changed mind",73455,"1.000","14.34"
1675,5592,"2025-05-30 00:00:00",3,"Defective",15002,"1.000","4.50"
1676,19467,"2025-08-21 00:00:00",18,"Quality/Expired",52342,"1.000","7.00"
1677,17372,"2025-04-13 00:00:00",47,"Quality/Expired",46741,"1.000","5.00"
1678,49983,"2025-06-30 00:00:00",24,"Quality/Expired",134598,"1.000","7.50"
1679,22934,"2025-03-17 00:00:00",47,"Defective",61585,"1.000","21.00"
1680,38016,"2025-08-23 00:00:00",14,"Defective",102336,"2.000","4.60"
1681,39497,"2025-03-05 00:00:00",24,"Changed mind",106284,"2.000","4.00"
1682,41194,"2025-02-11 00:00:00",14,"Quality/Expired",110908,"3.000","56.48"
1683,13265,"2025-08-24 00:00:00",24,"Defective",35774,"1.000","2.00"
1684,29836,"2025-08-01 00:00:00",7,"Defective",80181,"1.000","10.00"
1685,38531,"2025-07-31 00:00:00",38,"Quality/Expired",103715,"1.000","4.00"
1686,5313,"2025-06-08 00:00:00",24,"Quality/Expired",14259,"1.000","2.00"
1687,31285,"2025-05-04 00:00:00",3,"Changed mind",84093,"1.000","1.75"
1688,5609,"2025-03-27 00:00:00",3,"Quality/Expired",15060,"2.000","19.37"
1689,40798,"2025-04-26 00:00:00",24,"Wrong item",109841,"2.000","10.00"
1690,39224,"2025-03-27 00:00:00",46,"Changed mind",105543,"4.000","12.80"
1691,40992,"2025-01-24 00:00:00",3,"Quality/Expired",110365,"1.000","9.23"
1692,27057,"2025-02-08 00:00:00",24,"Other",72714,"1.000","2.50"
1693,48102,"2025-01-29 00:00:00",28,"Changed mind",129502,"4.000","36.00"
1694,43838,"2025-06-22 00:00:00",46,"Quality/Expired",118006,"1.000","6.00"
1695,31737,"2025-07-31 00:00:00",18,"Wrong item",85315,"1.000","2.50"
1696,28443,"2025-01-14 00:00:00",46,"Defective",76412,"2.000","4.00"
1697,27420,"2025-02-16 00:00:00",46,"Defective",73688,"2.000","5.00"
1698,4010,"2025-07-27 00:00:00",3,"Quality/Expired",10777,"1.000","6.00"
1699,29066,"2025-04-27 00:00:00",24,"Changed mind",78061,"2.000","5.00"
1700,34393,"2025-03-25 00:00:00",7,"Quality/Expired",92525,"2.000","6.74"
1701,18138,"2025-01-24 00:00:00",47,"Defective",48814,"4.000","9.20"
1702,6290,"2025-06-18 00:00:00",3,"Changed mind",16909,"1.000","2.26"
1703,29945,"2025-08-15 00:00:00",40,"Quality/Expired",80481,"2.000","20.00"
1704,34982,"2025-05-11 00:00:00",3,"Wrong item",94150,"2.000","7.00"
1705,9862,"2025-03-26 00:00:00",28,"Defective",26567,"4.000","40.00"
1706,21826,"2025-06-30 00:00:00",14,"Changed mind",58629,"1.000","3.00"
1707,42116,"2025-05-11 00:00:00",24,"Wrong item",113370,"1.000","2.00"
1708,36168,"2025-05-14 00:00:00",3,"Changed mind",97326,"2.000","3.73"
1709,33438,"2025-03-23 00:00:00",14,"Changed mind",89987,"3.000","21.00"
1710,17314,"2025-03-30 00:00:00",47,"Other",46587,"1.000","3.62"
1711,39304,"2025-06-27 00:00:00",47,"Other",105756,"3.000","15.00"
1712,7221,"2025-03-11 00:00:00",24,"Wrong item",19449,"3.000","30.00"
1713,9417,"2025-06-09 00:00:00",24,"Other",25404,"1.000","1.50"
1714,17135,"2025-06-29 00:00:00",40,"Quality/Expired",46087,"1.000","9.00"
1715,41990,"2025-04-25 00:00:00",46,"Wrong item",113031,"1.000","5.00"
1716,27507,"2025-07-13 00:00:00",46,"Defective",73931,"1.000","4.71"
1717,22720,"2025-03-09 00:00:00",14,"Wrong item",61017,"2.000","1.91"
1718,27296,"2025-06-04 00:00:00",7,"Quality/Expired",73360,"1.000","18.00"
1719,37496,"2025-06-09 00:00:00",7,"Other",100915,"2.000","16.53"
1720,13018,"2025-04-04 00:00:00",38,"Wrong item",35111,"1.000","4.29"
1721,9139,"2025-06-21 00:00:00",7,"Changed mind",24632,"2.000","3.80"
1722,34091,"2025-03-19 00:00:00",18,"Quality/Expired",91723,"1.000","4.40"
1723,143,"2025-04-15 00:00:00",14,"Changed mind",369,"3.000","21.00"
1724,49031,"2025-03-13 00:00:00",47,"Quality/Expired",131996,"2.000","13.60"
1725,9559,"2025-06-20 00:00:00",18,"Changed mind",25770,"1.000","8.00"
1726,5013,"2025-07-06 00:00:00",3,"Quality/Expired",13467,"1.000","7.00"
1727,12205,"2025-04-06 00:00:00",47,"Quality/Expired",32886,"5.000","22.50"
1728,40591,"2025-02-09 00:00:00",47,"Quality/Expired",109269,"3.000","8.25"
1729,7655,"2025-06-18 00:00:00",47,"Changed mind",20602,"1.000","4.55"
1730,31936,"2025-02-26 00:00:00",7,"Changed mind",85862,"2.000","7.00"
1731,14007,"2025-06-11 00:00:00",28,"Wrong item",37743,"1.000","10.00"
1732,44646,"2025-04-29 00:00:00",14,"Defective",120190,"1.000","7.60"
1733,30874,"2025-05-15 00:00:00",24,"Defective",82983,"3.000","9.00"
1734,4157,"2025-04-15 00:00:00",24,"Quality/Expired",11164,"1.000","10.00"
1735,9220,"2025-06-10 00:00:00",3,"Quality/Expired",24847,"3.000","153.51"
1736,12242,"2025-06-27 00:00:00",47,"Wrong item",32975,"1.000","15.00"
1737,8736,"2025-07-13 00:00:00",14,"Changed mind",23533,"3.000","6.87"
1738,16585,"2025-03-05 00:00:00",18,"Defective",44613,"1.000","1.50"
1739,21544,"2025-05-04 00:00:00",18,"Wrong item",57888,"3.000","15.00"
1740,10250,"2025-07-25 00:00:00",47,"Quality/Expired",27616,"1.000","7.00"
1741,2401,"2025-01-27 00:00:00",46,"Quality/Expired",6444,"2.000","6.80"
1742,23006,"2025-03-04 00:00:00",47,"Other",61782,"1.000","10.00"
1743,46864,"2025-05-08 00:00:00",3,"Defective",126214,"2.000","14.00"
1744,31554,"2025-06-05 00:00:00",47,"Quality/Expired",84811,"4.000","14.64"
1745,25210,"2025-06-12 00:00:00",28,"Defective",67768,"1.000","1.00"
1746,30705,"2025-03-25 00:00:00",24,"Quality/Expired",82524,"1.000","4.80"
1747,45160,"2025-07-08 00:00:00",47,"Quality/Expired",121569,"1.000","9.00"
1748,20273,"2025-05-05 00:00:00",47,"Wrong item",54491,"2.000","10.00"
1749,9018,"2025-08-04 00:00:00",47,"Defective",24303,"2.000","12.00"
1750,40162,"2025-03-26 00:00:00",7,"Other",108101,"1.000","1.80"
1751,30582,"2025-08-02 00:00:00",47,"Wrong item",82183,"1.000","3.00"
1752,48513,"2025-05-19 00:00:00",40,"Defective",130621,"3.000","7.35"
1753,14300,"2025-07-28 00:00:00",38,"Changed mind",38509,"3.000","18.00"
1754,369,"2025-03-06 00:00:00",46,"Defective",996,"1.000","18.00"
1755,4589,"2025-07-09 00:00:00",3,"Other",12317,"4.000","10.00"
1756,48500,"2025-01-24 00:00:00",46,"Quality/Expired",130589,"4.000","14.62"
1757,27678,"2025-02-08 00:00:00",46,"Defective",74372,"3.000","5.40"
1758,15839,"2025-03-27 00:00:00",38,"Defective",42595,"1.000","12.00"
1759,14445,"2025-05-26 00:00:00",46,"Changed mind",38870,"1.000","2.50"
1760,15183,"2025-06-12 00:00:00",38,"Defective",40811,"3.000","36.00"
1761,22983,"2025-08-24 00:00:00",7,"Defective",61720,"1.000","2.50"
1762,10769,"2025-07-16 00:00:00",47,"Defective",29014,"2.000","5.00"
1763,16458,"2025-05-13 00:00:00",28,"Changed mind",44270,"2.000","8.00"
1764,6064,"2025-02-18 00:00:00",24,"Other",16296,"1.000","6.00"
1765,21530,"2025-04-26 00:00:00",47,"Other",57857,"1.000","8.00"
1766,44017,"2025-07-15 00:00:00",24,"Changed mind",118489,"2.000","9.25"
1767,15241,"2025-07-26 00:00:00",38,"Changed mind",40969,"3.000","18.00"
1768,48416,"2025-01-08 00:00:00",24,"Defective",130378,"2.000","2.00"
1769,20529,"2025-01-20 00:00:00",18,"Wrong item",55162,"1.000","5.00"
1770,15525,"2025-01-20 00:00:00",14,"Wrong item",41757,"1.000","1.50"
1771,19714,"2025-01-11 00:00:00",3,"Defective",53037,"2.000","12.00"
1772,33791,"2025-07-19 00:00:00",7,"Defective",90928,"1.000","4.15"
1773,43596,"2025-03-03 00:00:00",18,"Quality/Expired",117323,"1.000","20.00"
1774,40944,"2025-02-06 00:00:00",28,"Wrong item",110246,"1.000","9.50"
1775,20185,"2025-02-27 00:00:00",38,"Changed mind",54267,"2.000","20.00"
1776,48909,"2025-05-06 00:00:00",28,"Quality/Expired",131674,"2.000","3.50"
1777,43016,"2025-03-01 00:00:00",14,"Changed mind",115773,"1.000","6.30"
1778,47561,"2025-02-24 00:00:00",28,"Defective",128061,"1.000","10.00"
1779,31833,"2025-01-17 00:00:00",38,"Changed mind",85570,"1.000","3.84"
1780,30071,"2025-05-10 00:00:00",38,"Changed mind",80833,"3.000","9.00"
1781,6698,"2025-05-16 00:00:00",24,"Changed mind",18039,"3.000","90.00"
1782,28193,"2025-05-26 00:00:00",46,"Changed mind",75750,"2.000","9.60"
1783,30013,"2025-03-08 00:00:00",7,"Changed mind",80669,"1.000","14.82"
1784,1870,"2025-03-31 00:00:00",3,"Changed mind",5016,"1.000","2.00"
1785,39446,"2025-08-03 00:00:00",47,"Wrong item",106131,"3.000","18.00"
1786,37776,"2025-07-27 00:00:00",3,"Quality/Expired",101696,"3.000","7.05"
1787,21647,"2025-07-15 00:00:00",14,"Quality/Expired",58160,"5.000","9.00"
1788,9033,"2025-03-24 00:00:00",40,"Defective",24339,"1.000","1.80"
1789,46892,"2025-02-17 00:00:00",24,"Other",126286,"1.000","2.29"
1790,12800,"2025-06-12 00:00:00",3,"Wrong item",34505,"2.000","5.79"
1791,27076,"2025-01-24 00:00:00",18,"Defective",72762,"2.000","2.78"
1792,3181,"2025-05-01 00:00:00",14,"Changed mind",8490,"3.000","19.50"
1793,175,"2025-05-11 00:00:00",18,"Other",453,"2.000","5.00"
1794,32137,"2025-06-28 00:00:00",38,"Wrong item",86403,"1.000","2.50"
1795,14934,"2025-02-15 00:00:00",40,"Quality/Expired",40180,"2.000","10.45"
1796,30222,"2025-04-28 00:00:00",46,"Defective",81221,"2.000","3.80"
1797,1061,"2025-02-02 00:00:00",38,"Other",2830,"3.000","5.25"
1798,3156,"2025-04-30 00:00:00",3,"Wrong item",8425,"1.000","2.50"
1799,44922,"2025-06-03 00:00:00",14,"Changed mind",120911,"3.000","24.00"
1800,2478,"2025-04-04 00:00:00",7,"Wrong item",6648,"1.000","8.00"
1801,22090,"2025-02-18 00:00:00",40,"Changed mind",59359,"4.000","20.00"
1802,39730,"2025-07-21 00:00:00",3,"Defective",106951,"2.000","4.52"
1803,5868,"2025-07-07 00:00:00",18,"Changed mind",15748,"1.000","6.00"
1804,31018,"2025-04-13 00:00:00",14,"Wrong item",83373,"2.000","10.00"
1805,47803,"2025-06-05 00:00:00",3,"Quality/Expired",128704,"1.000","2.00"
1806,25148,"2025-07-11 00:00:00",7,"Changed mind",67599,"2.000","7.00"
1807,19029,"2025-05-10 00:00:00",7,"Quality/Expired",51156,"2.000","6.00"
1808,41057,"2025-03-03 00:00:00",40,"Defective",110543,"2.000","4.54"
1809,1696,"2025-03-19 00:00:00",18,"Other",4543,"1.000","4.75"
1810,19171,"2025-05-25 00:00:00",28,"Changed mind",51564,"1.000","2.75"
1811,6835,"2025-04-03 00:00:00",28,"Changed mind",18404,"1.000","6.50"
1812,10896,"2025-04-20 00:00:00",38,"Defective",29335,"1.000","5.50"
1813,43509,"2025-02-18 00:00:00",38,"Quality/Expired",117100,"2.000","9.00"
1814,34270,"2025-02-17 00:00:00",47,"Quality/Expired",92202,"1.000","4.10"
1815,30972,"2025-01-23 00:00:00",38,"Wrong item",83256,"2.000","3.00"
1816,27188,"2025-06-18 00:00:00",18,"Changed mind",73072,"3.000","15.00"
1817,18706,"2025-05-01 00:00:00",24,"Wrong item",50320,"1.000","6.81"
1818,9907,"2025-03-27 00:00:00",7,"Defective",26686,"1.000","4.80"
1819,499,"2025-01-16 00:00:00",38,"Changed mind",1335,"1.000","4.80"
1820,34280,"2025-06-03 00:00:00",24,"Wrong item",92222,"3.000","18.00"
1821,27103,"2025-08-01 00:00:00",7,"Other",72844,"2.000","11.00"
1822,43242,"2025-02-27 00:00:00",28,"Wrong item",116402,"2.000","4.00"
1823,10442,"2025-04-21 00:00:00",24,"Changed mind",28104,"1.000","4.00"
1824,37774,"2025-01-30 00:00:00",7,"Wrong item",101691,"5.000","12.50"
1825,11580,"2025-02-14 00:00:00",3,"Changed mind",31229,"2.000","18.00"
1826,11392,"2025-07-13 00:00:00",28,"Defective",30727,"1.000","4.50"
1827,26490,"2025-07-29 00:00:00",28,"Defective",71218,"2.000","24.00"
1828,4767,"2025-02-13 00:00:00",38,"Changed mind",12783,"3.000","5.40"
1829,11768,"2025-03-28 00:00:00",28,"Quality/Expired",31724,"1.000","1.50"
1830,526,"2025-01-27 00:00:00",46,"Changed mind",1420,"1.000","5.00"
1831,33336,"2025-07-01 00:00:00",3,"Quality/Expired",89700,"1.000","6.00"
1832,33638,"2025-05-30 00:00:00",14,"Changed mind",90513,"2.000","8.00"
1833,18484,"2025-01-12 00:00:00",47,"Defective",49739,"2.000","5.00"
1834,23837,"2025-07-16 00:00:00",24,"Defective",64048,"1.000","18.00"
1835,20239,"2025-04-24 00:00:00",46,"Changed mind",54398,"1.000","4.75"
1836,40909,"2025-02-26 00:00:00",40,"Quality/Expired",110145,"2.000","18.08"
1837,47250,"2025-08-12 00:00:00",38,"Wrong item",127235,"2.000","9.00"
1838,41775,"2025-02-11 00:00:00",24,"Defective",112460,"1.000","4.50"
1839,44037,"2025-06-16 00:00:00",47,"Quality/Expired",118547,"3.000","30.00"
1840,7639,"2025-01-09 00:00:00",3,"Defective",20567,"1.000","2.30"
1841,19598,"2025-06-05 00:00:00",40,"Wrong item",52703,"1.000","3.50"
1842,4829,"2025-06-27 00:00:00",47,"Defective",12961,"1.000","2.00"
1843,38774,"2025-02-17 00:00:00",28,"Defective",104360,"1.000","2.40"
1844,4264,"2025-01-20 00:00:00",14,"Quality/Expired",11445,"2.000","5.00"
1845,34084,"2025-07-29 00:00:00",3,"Defective",91707,"1.000","7.00"
1846,2489,"2025-07-10 00:00:00",3,"Changed mind",6672,"2.000","6.00"
1847,17601,"2025-05-12 00:00:00",38,"Other",47349,"1.000","12.00"
1848,16950,"2025-07-26 00:00:00",28,"Wrong item",45570,"2.000","0.40"
1849,2169,"2025-02-06 00:00:00",47,"Changed mind",5814,"1.000","1.63"
1850,24703,"2025-02-19 00:00:00",14,"Quality/Expired",66390,"2.000","24.00"
1851,10644,"2025-01-30 00:00:00",47,"Quality/Expired",28670,"2.000","7.00"
1852,18926,"2025-06-09 00:00:00",24,"Defective",50887,"2.000","196.86"
1853,36761,"2025-02-20 00:00:00",18,"Other",98924,"1.000","2.90"
1854,48002,"2025-07-29 00:00:00",28,"Wrong item",129243,"1.000","8.00"
1855,30874,"2025-05-09 00:00:00",28,"Wrong item",82985,"1.000","3.45"
1856,12498,"2025-07-11 00:00:00",28,"Quality/Expired",33671,"2.000","2.00"
1857,15670,"2025-04-11 00:00:00",14,"Changed mind",42145,"3.000","75.00"
1858,26990,"2025-03-31 00:00:00",3,"Defective",72540,"1.000","1.50"
1859,20322,"2025-03-07 00:00:00",28,"Other",54616,"1.000","4.00"
1860,35922,"2025-06-04 00:00:00",47,"Changed mind",96656,"2.000","12.00"
1861,44432,"2025-01-27 00:00:00",24,"Wrong item",119583,"1.000","3.50"
1862,26119,"2025-08-18 00:00:00",18,"Defective",70231,"3.000","9.00"
1863,27510,"2025-03-10 00:00:00",24,"Changed mind",73936,"1.000","1.50"
1864,43768,"2025-06-30 00:00:00",28,"Other",117814,"1.000","8.10"
1865,47939,"2025-06-29 00:00:00",28,"Changed mind",129080,"2.000","8.00"
1866,49597,"2025-04-13 00:00:00",18,"Changed mind",133552,"1.000","10.00"
1867,40072,"2025-06-12 00:00:00",14,"Other",107875,"1.000","2.89"
1868,45307,"2025-08-06 00:00:00",40,"Changed mind",121975,"2.000","11.00"
1869,21678,"2025-05-03 00:00:00",7,"Quality/Expired",58232,"2.000","3.60"
1870,28937,"2025-05-28 00:00:00",7,"Defective",77721,"2.000","6.00"
1871,43165,"2025-08-07 00:00:00",40,"Other",116178,"4.000","48.00"
1872,435,"2025-04-09 00:00:00",3,"Other",1167,"1.000","10.00"
1873,37975,"2025-02-19 00:00:00",38,"Defective",102235,"2.000","4.80"
1874,37993,"2025-08-13 00:00:00",28,"Changed mind",102274,"2.000","6.00"
1875,39440,"2025-02-22 00:00:00",24,"Changed mind",106116,"2.000","4.60"
1876,4096,"2025-06-16 00:00:00",38,"Changed mind",10998,"1.000","2.50"
1877,41855,"2025-05-14 00:00:00",3,"Defective",112676,"3.000","18.75"
1878,2890,"2025-06-25 00:00:00",24,"Changed mind",7719,"2.000","7.00"
1879,48073,"2025-03-09 00:00:00",46,"Wrong item",129430,"1.000","7.62"
1880,9719,"2025-08-21 00:00:00",24,"Quality/Expired",26183,"1.000","8.00"
1881,39232,"2025-06-20 00:00:00",38,"Defective",105564,"1.000","4.50"
1882,38344,"2025-05-23 00:00:00",46,"Changed mind",103208,"3.000","24.00"
1883,33282,"2025-06-10 00:00:00",3,"Other",89562,"2.000","3.00"
1884,27584,"2025-06-04 00:00:00",7,"Other",74134,"3.000","3.00"
1885,3742,"2025-06-09 00:00:00",18,"Wrong item",10034,"1.000","5.00"
1886,20360,"2025-01-28 00:00:00",7,"Defective",54715,"1.000","1.80"
1887,3584,"2025-02-26 00:00:00",40,"Quality/Expired",9605,"1.000","2.50"
1888,24611,"2025-07-03 00:00:00",38,"Changed mind",66145,"1.000","15.00"
1889,30546,"2025-01-06 00:00:00",40,"Wrong item",82083,"3.000","36.00"
1890,7084,"2025-06-06 00:00:00",28,"Changed mind",19089,"1.000","2.45"
1891,1676,"2025-06-04 00:00:00",38,"Defective",4484,"3.000","6.00"
1892,12318,"2025-06-01 00:00:00",40,"Other",33183,"1.000","2.50"
1893,12570,"2025-08-09 00:00:00",3,"Changed mind",33871,"1.000","2.00"
1894,44406,"2025-05-12 00:00:00",3,"Changed mind",119519,"3.000","12.00"
1895,19790,"2025-04-06 00:00:00",3,"Changed mind",53242,"2.000","17.80"
1896,4153,"2025-04-12 00:00:00",38,"Quality/Expired",11152,"2.000","6.00"
1897,20158,"2025-05-25 00:00:00",46,"Quality/Expired",54195,"2.000","6.00"
1898,11528,"2025-04-19 00:00:00",40,"Changed mind",31088,"1.000","8.00"
1899,48310,"2025-04-25 00:00:00",7,"Defective",130087,"2.000","5.00"
1900,13399,"2025-05-13 00:00:00",24,"Changed mind",36136,"2.000","3.00"
1901,43842,"2025-02-10 00:00:00",24,"Quality/Expired",118019,"2.000","60.00"
1902,37762,"2025-07-23 00:00:00",47,"Other",101658,"2.000","12.00"
1903,3970,"2025-05-10 00:00:00",24,"Changed mind",10673,"1.000","3.00"
1904,18186,"2025-08-22 00:00:00",47,"Defective",48943,"1.000","2.50"
1905,48125,"2025-06-16 00:00:00",14,"Changed mind",129567,"1.000","5.50"
1906,290,"2025-01-08 00:00:00",14,"Changed mind",788,"2.000","196.86"
1907,1158,"2025-05-25 00:00:00",28,"Quality/Expired",3102,"2.000","40.00"
1908,48462,"2025-03-24 00:00:00",40,"Quality/Expired",130492,"1.000","6.25"
1909,33754,"2025-02-28 00:00:00",38,"Changed mind",90822,"1.000","15.00"
1910,41479,"2025-01-25 00:00:00",47,"Quality/Expired",111685,"1.000","6.00"
1911,35939,"2025-02-11 00:00:00",3,"Other",96702,"1.000","7.00"
1912,41172,"2025-06-04 00:00:00",38,"Quality/Expired",110852,"2.000","4.00"
1913,34140,"2025-03-09 00:00:00",46,"Other",91856,"1.000","2.50"
1914,8469,"2025-08-18 00:00:00",38,"Quality/Expired",22817,"1.000","8.27"
1915,23645,"2025-04-06 00:00:00",3,"Changed mind",63543,"1.000","2.50"
1916,46710,"2025-02-01 00:00:00",46,"Other",125811,"2.000","9.00"
1917,31831,"2025-07-05 00:00:00",40,"Other",85561,"4.000","28.00"
1918,40753,"2025-05-29 00:00:00",47,"Wrong item",109711,"1.000","3.00"
1919,11433,"2025-03-26 00:00:00",18,"Other",30842,"1.000","7.00"
1920,33444,"2025-03-24 00:00:00",24,"Defective",90006,"3.000","17.40"
1921,46656,"2025-07-22 00:00:00",7,"Changed mind",125660,"1.000","8.00"
1922,49683,"2025-05-20 00:00:00",7,"Other",133792,"1.000","9.28"
1923,6394,"2025-08-07 00:00:00",47,"Quality/Expired",17200,"1.000","20.00"
1924,44563,"2025-02-01 00:00:00",14,"Changed mind",119944,"2.000","5.58"
1925,48345,"2025-04-23 00:00:00",38,"Quality/Expired",130179,"1.000","3.35"
1926,10174,"2025-02-11 00:00:00",14,"Changed mind",27418,"2.000","16.00"
1927,3304,"2025-02-23 00:00:00",47,"Wrong item",8837,"2.000","9.00"
1928,44437,"2025-05-28 00:00:00",24,"Changed mind",119596,"2.000","16.68"
1929,28462,"2025-03-06 00:00:00",18,"Defective",76459,"2.000","9.40"
