"purchase_product_id","purchase_order_id","vendor_product_id","quantity_purchased","actual_unit_cost"
4405,191,284,392,"2.86"
4406,1883,2817,346,"0.80"
4407,1611,2273,351,"2.86"
4408,1533,2133,349,"3.57"
4409,328,653,443,"4.29"
4410,1701,2472,479,"1.07"
4411,1608,2302,318,"2.14"
4412,210,374,456,"3.93"
4413,203,338,418,"2.14"
4414,1443,2007,361,"7.69"
4415,1187,1612,309,"1.36"
4416,1700,2583,358,"3.20"
4417,1263,1836,329,"0.64"
4418,718,1164,447,"4.00"
4419,1703,2558,419,"4.80"
4420,549,966,397,"1.60"
4421,1259,1797,458,"3.28"
4422,1877,2744,413,"3.84"
4423,979,1388,350,"2.00"
4424,1168,1695,375,"11.54"
4425,1449,2011,486,"5.77"
4426,1697,2534,385,"7.20"
4427,1268,1759,322,"5.00"
4428,1614,2289,446,"1.79"
4429,734,1143,414,"4.00"
4430,1175,1632,300,"1.92"
4431,723,1125,366,"4.40"
4432,1985,2878,477,"3.20"
4433,1703,2548,329,"1.60"
4434,888,1311,472,"15.81"
4435,635,979,450,"8.00"
4436,1348,1950,414,"2.00"
4437,970,1428,339,"3.21"
4438,316,641,389,"1.79"
4439,970,1444,392,"6.79"
4440,193,257,443,"2.14"
4441,719,1136,325,"2.40"
4442,326,3030,420,"1.43"
4443,428,836,400,"3.36"
4444,1359,1898,310,"7.36"
4445,329,648,384,"3.14"
4446,881,1295,393,"15.62"
4447,309,617,331,"2.86"
4448,206,417,401,"2.86"
4449,317,3029,395,"1.04"
4450,327,601,484,"2.86"
4451,1264,1777,442,"12.50"
4452,1874,2761,442,"0.80"
4453,1094,1538,362,"2.00"
4454,312,574,306,"2.14"
4455,1360,1920,370,"1.40"
4456,639,993,444,"5.20"
4457,1182,1709,418,"7.69"
4458,972,1392,376,"2.00"
4459,1605,2212,380,"3.93"
4460,1996,2844,340,"3.20"
4461,1265,1816,377,"6.40"
4462,206,419,437,"0.71"
4463,737,1146,457,"4.00"
4464,1987,2894,300,"3.20"
4465,1269,1795,348,"5.60"
4466,817,1178,331,"1.43"
4467,1613,2303,434,"2.50"
4468,1533,2144,391,"1.43"
4469,624,1011,421,"5.20"
4470,1880,2724,410,"1.96"
4471,1798,2660,391,"9.69"
4472,1085,1523,408,"3.20"
4473,196,306,377,"2.14"
4474,100,68,495,"6.79"
4475,1091,1544,391,"1.84"
4476,630,973,433,"1.84"
4477,83,217,383,"2.40"
4478,1267,1822,497,"1.92"
4479,206,279,313,"1.79"
4480,1807,2666,495,"7.50"
4481,631,1019,364,"0.72"
4482,209,301,488,"0.71"
4483,76,31,317,"3.57"
4484,1091,1506,484,"5.20"
4485,80,7,463,"1.25"
4486,1352,1980,474,"3.28"
4487,1805,2659,354,"19.06"
4488,205,489,342,"6.92"
4489,1523,2161,315,"7.50"
4490,1611,2375,339,"3.93"
4491,1174,1595,410,"7.12"
4492,819,1208,368,"3.14"
4493,547,868,406,"15.62"
4494,91,211,413,"4.96"
4495,1444,2022,413,"9.23"
4496,1996,2996,332,"0.80"
4497,737,1140,432,"2.00"
4498,1608,2215,336,"1.82"
4499,552,910,428,"12.50"
4500,1610,2243,380,"2.50"
4501,201,441,464,"1.77"
4502,1886,2794,366,"2.00"
4503,1607,2207,387,"2.14"
4504,85,3025,495,"4.21"
4505,1874,2740,475,"2.40"
4506,1699,3015,341,"3.14"
4507,887,1336,307,"4.62"
4508,632,974,468,"5.20"
4509,1530,2113,494,"1.79"
4510,1702,2434,442,"3.39"
4511,320,548,334,"1.79"
4512,86,73,327,"3.39"
4513,319,654,395,"2.79"
4514,199,256,428,"3.93"
4515,1613,2346,397,"3.21"
4516,822,1250,337,"3.00"
4517,2001,2892,397,"3.20"
4518,1984,2879,308,"2.24"
4519,742,1124,412,"4.00"
4520,1806,2680,420,"12.50"
4521,74,71,425,"1.07"
4522,1533,2125,372,"6.79"
4523,882,1285,390,"6.44"
4524,192,248,349,"4.29"
4525,651,1100,373,"1.36"
4526,1606,2284,379,"3.93"
4527,1448,2001,454,"5.77"
4528,79,218,470,"0.64"
4529,210,382,460,"2.14"
4530,1997,3000,354,"2.00"
4531,1986,2888,312,"4.00"
4532,324,587,340,"1.79"
4533,1185,1643,354,"0.80"
4534,206,300,433,"2.11"
4535,552,925,354,"8.00"
4536,432,841,394,"4.00"
4537,441,753,482,"6.40"
4538,1612,2221,304,"5.00"
4539,1612,2305,319,"1.79"
4540,196,270,330,"2.14"
4541,86,74,407,"1.79"
4542,306,536,321,"3.57"
4543,1609,2368,347,"1.79"
4544,1442,1981,482,"7.69"
4545,1610,2296,415,"3.57"
4546,879,1315,459,"6.92"
4547,197,361,337,"4.29"
4548,547,867,414,"7.81"
4549,650,1043,323,"1.52"
4550,211,357,429,"3.57"
4551,1700,2443,483,"1.89"
4552,631,1010,310,"8.00"
4553,321,519,385,"3.57"
4554,307,521,404,"3.57"
4555,1611,2259,398,"2.14"
4556,191,387,385,"3.93"
4557,650,1003,389,"5.20"
4558,1606,2233,366,"2.07"
4559,1446,2010,484,"4.62"
4560,980,1401,307,"3.20"
4561,189,287,447,"4.07"
4562,550,932,458,"1.44"
4563,328,572,429,"2.75"
4564,324,546,371,"1.79"
4565,551,920,477,"4.00"
4566,330,583,300,"5.71"
4567,194,314,367,"1.79"
4568,965,1381,469,"1.60"
4569,881,1316,319,"13.85"
4570,1182,1619,434,"2.00"
4571,211,420,471,"1.75"
4572,1176,1726,435,"11.54"
4573,1996,2900,405,"0.64"
4574,1701,2421,385,"3.04"
4575,1261,1796,373,"0.16"
4576,1699,2469,378,"3.21"
4577,1996,2956,451,"3.20"
4578,1698,2466,343,"3.07"
4579,818,1195,385,"3.21"
4580,306,557,470,"3.93"
4581,1175,1651,421,"6.40"
4582,1612,2224,411,"3.18"
4583,552,960,443,"2.00"
4584,817,1214,345,"1.07"
4585,1887,2771,441,"5.68"
4586,1613,2354,418,"4.29"
4587,1612,2376,363,"1.43"
4588,201,429,448,"9.99"
4589,190,425,481,"1.79"
4590,309,604,337,"5.71"
4591,1530,2193,453,"18.75"
4592,1697,2409,350,"2.14"
4593,1997,2914,362,"1.88"
4594,311,523,395,"3.93"
4595,1269,1772,383,"7.50"
4596,736,1141,398,"2.40"
4597,1262,1755,368,"5.00"
4598,1528,2089,330,"3.11"
4599,1702,2540,446,"0.80"
4600,209,407,470,"1.75"
4601,305,650,331,"3.57"
4602,965,3021,493,"4.14"
4603,1703,2446,493,"4.46"
4604,552,863,346,"5.00"
4605,94,197,373,"0.64"
4606,329,660,303,"3.07"
4607,1699,2616,378,"3.20"
4608,883,1286,324,"3.12"
4609,1697,2408,468,"2.14"
4610,323,642,448,"3.21"
4611,1353,1961,461,"9.60"
4612,1700,2518,464,"1.96"
4613,320,533,355,"0.64"
4614,960,3031,342,"6.92"
4615,438,718,307,"0.16"
4616,81,10,344,"1.79"
4617,552,874,387,"12.50"
4618,102,126,469,"3.20"
4619,959,1430,366,"1.29"
4620,93,196,444,"9.60"
4621,889,1361,373,"11.54"
4622,1875,3009,444,"2.50"
4623,960,1420,399,"1.07"
4624,320,552,414,"3.43"
4625,973,1480,341,"7.14"
4626,1997,2984,477,"1.40"
4627,1877,2789,423,"2.04"
4628,78,153,361,"0.80"
4629,207,327,358,"3.36"
4630,1992,2887,432,"2.00"
4631,980,1416,317,"7.14"
4632,434,720,366,"2.00"
4633,1530,2051,421,"1.29"
4634,1703,2463,328,"1.79"
4635,1268,1881,405,"0.80"
4636,197,259,413,"3.71"
4637,1996,2855,311,"4.00"
4638,310,566,395,"1.79"
4639,197,403,442,"7.14"
4640,545,916,470,"6.25"
4641,191,302,379,"2.14"
4642,984,3028,460,"4.29"
4643,2003,2857,488,"2.00"
4644,311,573,486,"1.07"
4645,1699,2387,435,"1.79"
4646,330,558,419,"47.54"
4647,1178,1587,325,"2.00"
4648,431,805,384,"3.28"
4649,982,1423,380,"6.79"
4650,325,664,358,"2.86"
4651,969,1494,495,"3.39"
4652,1187,1625,491,"5.60"
4653,199,453,380,"5.38"
4654,546,945,390,"1.44"
4655,1533,2082,458,"3.21"
4656,962,1475,491,"1.43"
4657,546,952,307,"5.20"
4658,961,1400,377,"2.00"
4659,199,372,358,"3.21"
4660,324,613,306,"30.41"
4661,440,861,433,"2.00"
4662,433,699,480,"2.00"
4663,1445,3019,454,"1.43"
4664,1267,1792,434,"0.16"
4665,1088,1522,302,"1.60"
4666,1530,2100,343,"3.39"
4667,883,1294,488,"6.25"
4668,633,1113,430,"5.76"
4669,1700,2425,488,"1.96"
4670,1450,2004,398,"11.54"
4671,888,1303,311,"15.62"
4672,204,272,484,"1.43"
4673,889,1305,400,"9.38"
4674,2004,2849,381,"4.80"
4675,976,1398,410,"2.00"
4676,550,970,417,"4.00"
4677,1994,2970,415,"1.60"
4678,329,682,327,"3.21"
4679,196,337,357,"1.43"
4680,973,1462,316,"1.79"
4681,820,1252,328,"1.93"
4682,432,846,448,"2.40"
4683,1615,2356,325,"2.14"
4684,437,816,361,"2.56"
4685,818,1263,425,"1.07"
4686,1446,2015,355,"6.92"
4687,209,277,348,"1.43"
4688,190,308,441,"3.57"
4689,888,3020,469,"2.50"
4690,1702,2491,402,"1.79"
4691,971,1418,340,"1.43"
4692,1084,1530,392,"3.20"
4693,888,1319,440,"7.69"
4694,816,1191,344,"1.79"
4695,978,1370,319,"1.44"
4696,1183,1685,457,"13.85"
4697,881,1302,473,"6.25"
4698,190,391,356,"3.21"
4699,1345,1949,413,"0.16"
4700,1606,2365,329,"3.57"
4701,624,1034,379,"4.88"
4702,1262,1834,322,"5.60"
4703,1994,2866,414,"3.20"
4704,1446,1983,356,"11.54"
4705,317,518,450,"1.43"
4706,1703,2420,470,"4.54"
4707,1700,2432,330,"1.96"
4708,1997,2872,314,"4.00"
4709,1264,1747,453,"3.31"
4710,1605,2359,306,"2.14"
4711,1699,2508,433,"4.50"
4712,1615,2210,312,"3.21"
4713,1259,1786,317,"1.96"
4714,1180,1629,320,"7.20"
4715,205,276,492,"7.14"
4716,552,949,348,"2.00"
4717,212,445,476,"4.29"
4718,1523,2154,477,"12.50"
4719,308,599,406,"2.86"
4720,1447,1989,397,"11.54"
4721,1609,2347,406,"2.86"
4722,881,1359,445,"5.77"
4723,1608,2265,387,"2.86"
4724,547,921,361,"5.20"
4725,551,871,368,"9.38"
4726,317,535,417,"3.57"
4727,95,78,409,"3.39"
4728,1700,2404,303,"6.96"
4729,326,605,425,"0.86"
4730,1882,2827,476,"1.92"
4731,547,904,303,"9.38"
4732,2005,2846,380,"2.80"
4733,646,990,475,"1.60"
4734,1791,2675,364,"9.31"
4735,1610,2312,457,"3.21"
4736,1451,1999,393,"5.23"
4737,325,624,478,"2.14"
4738,312,547,443,"1.43"
4739,434,754,315,"5.60"
4740,192,293,322,"1.43"
4741,1170,1735,437,"6.92"
4742,1531,2048,409,"6.79"
4743,318,540,356,"1.79"
4744,1178,1670,369,"3.20"
4745,207,416,350,"1.79"
4746,307,503,432,"1.36"
4747,1697,2575,465,"1.88"
4748,545,870,340,"15.78"
4749,211,377,464,"0.71"
4750,817,1256,437,"3.39"
4751,430,829,319,"4.80"
4752,1703,2405,412,"1.79"
4753,101,40,313,"1.07"
4754,637,1001,428,"1.44"
4755,968,1449,327,"6.79"
4756,83,3027,482,"3.57"
4757,984,3010,360,"1.43"
4758,100,133,500,"3.20"
4759,964,1445,493,"4.46"
4760,886,1331,393,"11.54"
4761,77,225,474,"3.36"
4762,195,356,375,"4.29"
4763,632,1000,333,"4.80"
4764,316,675,426,"0.86"
4765,1090,1549,358,"2.00"
4766,824,1188,477,"1.43"
4767,189,349,366,"0.71"
4768,191,295,412,"1.29"
4769,1446,1998,486,"13.85"
4770,329,537,359,"1.43"
4771,212,395,393,"1.79"
4772,200,422,336,"4.29"
4773,1187,1687,393,"7.69"
4774,328,505,454,"3.93"
4775,741,1156,350,"3.20"
4776,313,657,346,"3.57"
4777,1261,1752,426,"18.75"
4778,95,19,331,"1.25"
4779,816,1180,385,"6.79"
4780,1527,2091,487,"1.43"
4781,886,1344,457,"15.38"
4782,1613,2348,433,"2.50"
4783,549,967,311,"1.84"
4784,1444,2009,489,"5.38"
4785,1356,1937,320,"1.60"
4786,324,495,453,"4.50"
4787,196,305,486,"3.93"
4788,319,667,435,"1.43"
4789,1613,2319,464,"2.50"
4790,321,610,408,"1.07"
4791,1888,2723,426,"9.52"
4792,1609,2288,425,"2.86"
4793,1172,1653,436,"2.00"
4794,1608,2249,313,"1.79"
4795,315,530,465,"1.43"
4796,1176,1585,466,"1.40"
4797,1606,2358,484,"2.14"
4798,76,59,394,"1.07"
4799,190,321,322,"2.86"
4800,96,47,436,"1.07"
4801,817,1201,487,"1.07"
4802,2005,2858,310,"2.60"
4803,434,850,441,"3.20"
4804,1612,2308,351,"2.86"
4805,313,644,452,"3.50"
4806,197,286,471,"2.86"
4807,1180,1665,465,"2.00"
4808,1525,3018,470,"6.15"
4809,207,289,300,"4.29"
4810,1523,3011,464,"4.00"
4811,1450,2003,419,"15.38"
4812,192,439,345,"1.25"
4813,1988,2923,459,"7.20"
4814,1177,1708,411,"5.77"
4815,434,789,425,"1.60"
4816,200,269,489,"1.43"
4817,210,432,499,"5.71"
4818,202,331,369,"3.57"
4819,312,629,479,"3.21"
4820,74,213,343,"1.40"
4821,1703,2431,414,"4.43"
4822,1699,2480,462,"1.96"
4823,441,849,350,"2.80"
4824,1874,2733,305,"4.80"
4825,1092,1529,454,"1.84"
4826,1608,2372,353,"5.71"
4827,548,931,386,"3.20"
4828,1873,2788,417,"2.00"
4829,205,288,431,"3.57"
4830,821,1238,329,"1.79"
4831,880,1308,334,"12.81"
4832,548,969,487,"1.84"
4833,191,458,458,"6.92"
4834,439,731,377,"0.16"
4835,91,80,300,"1.96"
4836,319,534,479,"1.43"
4837,1699,2439,303,"6.79"
4838,1529,2142,303,"7.14"
4839,89,98,349,"3.39"
4840,309,663,349,"1.79"
4841,548,942,469,"2.00"
4842,198,311,487,"1.29"
4843,304,554,473,"1.43"
4844,1450,2036,372,"8.92"
4845,1996,2918,483,"0.64"
4846,547,896,321,"3.12"
4847,889,1355,464,"7.69"
4848,1532,2099,496,"6.96"
4849,198,411,486,"1.50"
4850,1988,2884,307,"4.80"
4851,1174,1674,350,"5.60"
4852,885,1353,410,"7.69"
4853,1093,1527,406,"4.00"
4854,646,981,483,"5.20"
4855,881,3016,348,"3.57"
4856,887,1339,468,"6.92"
4857,198,303,500,"2.86"
4858,888,1333,467,"6.15"
4859,625,1015,336,"9.60"
4860,981,1374,318,"5.20"
4861,1445,2020,336,"15.38"
4862,970,1499,316,"3.39"
4863,1697,2473,469,"3.39"
4864,1611,2228,454,"2.86"
4865,975,1448,408,"1.29"
4866,1187,1706,473,"15.38"
4867,194,351,361,"3.57"
4868,202,448,394,"9.23"
4869,1607,2313,313,"1.29"
4870,327,596,433,"1.50"
4871,1702,2414,334,"1.71"
4872,305,666,394,"4.29"
4873,982,1408,351,"1.07"
4874,817,1213,378,"4.29"
4875,967,1437,411,"1.96"
4876,1269,1760,309,"2.94"
4877,1610,2281,471,"1.43"
4878,1703,2623,348,"9.60"
4879,194,401,398,"1.79"
4880,1996,2853,492,"4.40"
4881,1615,2271,370,"1.43"
4882,549,959,465,"1.60"
4883,738,1170,416,"4.00"
4884,1185,1684,489,"6.92"
4885,97,242,463,"0.80"
4886,196,294,444,"3.57"
4887,194,410,500,"2.86"
4888,201,436,400,"4.29"
4889,329,598,375,"1.79"
4890,819,1203,393,"1.79"
4891,1259,1821,349,"5.60"
4892,1444,1997,309,"7.69"
4893,1085,1540,464,"2.00"
4894,211,402,434,"2.50"
4895,198,371,301,"1.43"
4896,1353,1926,436,"2.00"
4897,322,577,398,"4.46"
4898,1699,2474,406,"3.39"
4899,1525,2045,440,"1.79"
4900,737,1139,484,"2.80"
4901,1266,1846,362,"1.60"
4902,963,1502,428,"1.04"
4903,428,847,393,"2.00"
4904,1703,2505,382,"1.43"
4905,192,298,309,"1.29"
4906,1879,2773,395,"9.60"
4907,190,255,493,"3.21"
4908,1091,1528,460,"2.00"
4909,318,612,300,"3.21"
4910,547,936,315,"1.84"
4911,2002,2845,341,"3.20"
4912,1880,2806,445,"2.00"
4913,1608,2352,376,"2.50"
4914,1089,1542,349,"3.20"
4915,970,1481,369,"3.57"
4916,888,1324,353,"13.85"
4917,314,621,368,"1.80"
4918,198,336,424,"1.07"
4919,317,564,423,"1.43"
4920,1606,2326,397,"1.79"
4921,2003,2862,483,"2.60"
4922,88,70,369,"3.18"
4923,74,193,310,"3.20"
4924,438,694,439,"0.16"
4925,1607,2240,492,"0.86"
4926,206,250,362,"1.43"
4927,1697,2386,478,"2.14"
4928,630,1109,359,"0.16"
4929,821,1228,361,"7.14"
4930,1614,2329,365,"2.50"
4931,199,296,326,"2.86"
4932,307,668,383,"2.14"
4933,651,1084,414,"7.20"
4934,883,1364,439,"15.38"
4935,816,1260,360,"1.43"
4936,1607,2278,418,"2.14"
4937,1523,2180,461,"5.00"
4938,1614,2202,489,"1.36"
4939,636,1009,418,"8.00"
4940,207,462,352,"5.38"
4941,1699,2422,412,"3.39"
4942,816,1197,457,"3.21"
4943,1178,1604,357,"9.60"
4944,1531,2143,336,"1.71"
4945,1998,2877,493,"3.60"
4946,193,368,482,"1.79"
4947,93,229,468,"7.20"
4948,330,507,321,"0.64"
4949,639,982,341,"8.00"
4950,315,592,436,"3.21"
